"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","water_date","PRCP","SNOW"
"219","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-04-28,2008-04-28,0.19,0
"220","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-04-29,2008-04-29,0.16,0
"221","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-04-30,2008-04-30,0.22,0
"222","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-01,2008-05-01,0.01,0
"223","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-02,2008-05-02,0,0
"224","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-03,2008-05-03,0,0
"225","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-04,2008-05-04,0,0
"226","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-05,2008-05-05,0,0
"227","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-06,2008-05-06,0,0
"228","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-07,2008-05-07,0,0
"229","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-08,2008-05-08,0,0
"230","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-09,2008-05-09,0,0
"231","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-10,2008-05-10,0,0
"232","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-11,2008-05-11,0.15,0
"233","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-12,2008-05-12,0.01,0
"234","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-13,2008-05-13,0,0
"235","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-14,2008-05-14,0,0
"236","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-15,2008-05-15,0,0
"237","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-16,2008-05-16,0,0
"238","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-17,2008-05-17,0,0
"239","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-18,2008-05-18,0,0
"240","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-19,2008-05-19,0,0
"241","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-20,2008-05-20,0.19,0
"242","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-21,2008-05-21,0.18,0
"243","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-22,2008-05-22,0.06,0
"244","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-23,2008-05-23,0.03,0
"245","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-24,2008-05-24,0.05,0
"246","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-25,2008-05-25,0.01,0
"247","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-26,2008-05-26,0,0
"248","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-27,2008-05-27,0.03,0
"249","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-28,2008-05-28,0.01,0
"250","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-29,2008-05-29,0.01,0
"251","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-30,2008-05-30,0,0
"252","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-05-31,2008-05-31,0,0
"253","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-01,2008-06-01,0,0
"254","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-02,2008-06-02,0,0
"255","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-03,2008-06-03,0.84,0
"256","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-04,2008-06-04,0.34,0
"257","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-05,2008-06-05,0.04,0
"258","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-06,2008-06-06,0.4,0
"259","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-07,2008-06-07,0.26,0
"260","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-08,2008-06-08,0.01,0
"261","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-09,2008-06-09,0.01,0
"262","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-10,2008-06-10,0.07,0
"263","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-11,2008-06-11,0.02,0
"264","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-12,2008-06-12,0.01,0
"265","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-13,2008-06-13,0,0
"266","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-14,2008-06-14,0,0
"267","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-15,2008-06-15,0,0
"268","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-16,2008-06-16,0,0
"269","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-17,2008-06-17,0,0
"270","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-18,2008-06-18,0,0
"271","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-19,2008-06-19,0,0
"272","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-20,2008-06-20,0,0
"273","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-21,2008-06-21,0,0
"274","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-22,2008-06-22,0.04,0
"275","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-23,2008-06-23,0,0
"276","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-24,2008-06-24,0,0
"277","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-25,2008-06-25,0,0
"278","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-26,2008-06-26,0,0
"279","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-06-27,2008-06-27,0,0
"280","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-14,2008-07-14,0,0
"281","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-15,2008-07-15,0,0
"282","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-16,2008-07-16,0,0
"283","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-17,2008-07-17,0,0
"284","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-18,2008-07-18,0,0
"285","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-19,2008-07-19,0,0
"286","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-20,2008-07-20,0,0
"287","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-21,2008-07-21,0,0
"288","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-22,2008-07-22,0,0
"289","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-23,2008-07-23,0,0
"290","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-24,2008-07-24,0,0
"291","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-25,2008-07-25,0,0
"292","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-26,2008-07-26,0,0
"293","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-27,2008-07-27,0.01,0
"294","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-28,2008-07-28,0.01,0
"295","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-29,2008-07-29,0,0
"296","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-30,2008-07-30,0.22,0
"297","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-07-31,2008-07-31,0.01,0
"298","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-01,2008-08-01,0.1,0
"299","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-02,2008-08-02,0.27,0
"300","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-11,2008-08-11,0.01,0
"301","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-12,2008-08-12,0,0
"302","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-13,2008-08-13,0,0
"303","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-14,2008-08-14,0,0
"304","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-15,2008-08-15,0.01,0
"305","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-16,2008-08-16,0,0
"306","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-17,2008-08-17,0.01,0
"307","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-18,2008-08-18,0.14,0
"308","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-19,2008-08-19,0.15,0
"309","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-20,2008-08-20,1.14,0
"310","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-21,2008-08-21,0.37,0
"311","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-22,2008-08-22,0.01,0
"312","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-23,2008-08-23,0.01,0
"313","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-24,2008-08-24,0,0
"314","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-25,2008-08-25,0.37,0
"315","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-26,2008-08-26,0,0
"316","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-27,2008-08-27,0,0
"317","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-28,2008-08-28,0.03,0
"318","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-29,2008-08-29,0,0
"319","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-30,2008-08-30,0,0
"320","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-08-31,2008-08-31,0,0
"321","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-01,2008-09-01,0.03,0
"322","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-02,2008-09-02,0,0
"323","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-03,2008-09-03,0,0
"324","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-04,2008-09-04,0,0
"325","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-05,2008-09-05,0,0
"326","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-06,2008-09-06,0,0
"327","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-07,2008-09-07,0,0
"328","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-08,2008-09-08,0,0
"329","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-09,2008-09-09,0,0
"330","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-10,2008-09-10,0,0
"331","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-11,2008-09-11,0,0
"332","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-12,2008-09-12,0,0
"333","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-13,2008-09-13,0,0
"334","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-14,2008-09-14,0,0
"335","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-15,2008-09-15,0,0
"336","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-16,2008-09-16,0,0
"337","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-17,2008-09-17,0.02,0
"338","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-18,2008-09-18,0.01,0
"339","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-19,2008-09-19,0,0
"340","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-20,2008-09-20,0,0
"341","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-21,2008-09-21,0,0
"342","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-22,2008-09-22,0.04,0
"343","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-23,2008-09-23,0,0
"344","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-24,2008-09-24,0,0
"345","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-25,2008-09-25,0.42,0
"346","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-26,2008-09-26,0.01,0
"347","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-27,2008-09-27,0,0
"348","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-28,2008-09-28,0,0
"349","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-29,2008-09-29,0,0
"350","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2008-09-30,2008-09-30,0,0
"351","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-01,2008-10-01,0.02,0
"352","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-02,2008-10-02,0.01,0
"353","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-03,2008-10-03,0.06,0
"354","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-04,2008-10-04,0.03,0
"355","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-05,2008-10-05,0.01,0
"356","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-06,2008-10-06,0,0
"357","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-07,2008-10-07,0,0
"358","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-08,2008-10-08,0,0
"359","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-09,2008-10-09,0,0
"360","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-10,2008-10-10,0,0
"361","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-11,2008-10-11,0,0
"362","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-12,2008-10-12,0,0
"363","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-13,2008-10-13,0.15,0
"364","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-14,2008-10-14,0.79,0
"365","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-15,2008-10-15,0.62,0
"366","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-16,2008-10-16,0.01,0
"367","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-17,2008-10-17,0.03,0
"368","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-18,2008-10-18,0.78,0
"369","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-19,2008-10-19,0.02,0
"370","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-10-31,2008-10-31,0.59,0
"371","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-01,2008-11-01,0.02,0
"372","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-02,2008-11-02,0,0
"373","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-03,2008-11-03,0,0
"374","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-04,2008-11-04,0,0
"375","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-05,2008-11-05,0,0
"376","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-06,2008-11-06,1.52,0
"377","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-07,2008-11-07,0.63,0
"378","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-08,2008-11-08,0.47,0
"379","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-09,2008-11-09,0.16,0
"380","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-10,2008-11-10,0.64,0
"381","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-11,2008-11-11,0.6,0
"382","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-12,2008-11-12,0.34,0
"383","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-13,2008-11-13,0.09,0
"384","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-14,2008-11-14,0.56,0
"385","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-15,2008-11-15,0.01,0
"386","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-16,2008-11-16,0,0
"387","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-17,2008-11-17,1.02,0
"388","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-18,2008-11-18,0.32,0
"389","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-19,2008-11-19,0.09,0
"390","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-20,2008-11-20,1.14,0
"391","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-21,2008-11-21,0.34,0
"392","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-22,2008-11-22,0.55,0
"393","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-23,2008-11-23,0.02,0
"394","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-11-30,2008-11-30,0.02,0
"395","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-01,2008-12-01,0,0
"396","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-02,2008-12-02,0,0
"397","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-03,2008-12-03,0,0
"398","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-04,2008-12-04,0,0
"399","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-05,2008-12-05,0,0
"400","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-06,2008-12-06,0,0
"401","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-07,2008-12-07,0,0
"402","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-08,2008-12-08,0,0
"403","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-09,2008-12-09,0,0
"404","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-10,2008-12-10,0,0
"405","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-11,2008-12-11,0,0
"406","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-12,2008-12-12,0.29,0
"407","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-13,2008-12-13,0.38,0
"408","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-14,2008-12-14,0.02,0
"409","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-15,2008-12-15,1.96,0
"410","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-16,2008-12-16,1.22,0
"411","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-17,2008-12-17,0.89,0
"412","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-18,2008-12-18,0.1,0
"413","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-19,2008-12-19,0.29,0
"414","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-20,2008-12-20,0.11,0
"415","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-21,2008-12-21,1,0
"416","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-22,2008-12-22,0.71,0
"417","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-23,2008-12-23,0.03,0
"418","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-24,2008-12-24,0,0
"419","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-25,2008-12-25,0,0
"420","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-26,2008-12-26,0,0
"421","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-27,2008-12-27,0.07,0
"422","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-28,2008-12-28,0.05,0
"423","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-29,2008-12-29,0,0
"424","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-30,2008-12-30,0.69,0
"425","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-12-31,2008-12-31,0.63,0
"426","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-01,2009-01-01,0.29,0
"427","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-02,2009-01-02,0.97,0
"428","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-03,2009-01-03,0.19,0
"429","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-04,2009-01-04,0.05,0
"430","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-05,2009-01-05,0.46,0
"431","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-06,2009-01-06,0.92,0
"432","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-07,2009-01-07,0.59,0
"433","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-08,2009-01-08,1.21,0
"434","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-09,2009-01-09,0.11,0
"435","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-10,2009-01-10,0,0
"436","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-11,2009-01-11,0.05,0
"437","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-12,2009-01-12,0.04,0
"438","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-13,2009-01-13,0,0
"439","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2009-01-14,2009-01-14,0,0
